module	fit	confidence	path	line	class	method	field	fieldLine	fieldType	fieldMods	paramCount	sync	assignmentsTotal	nullAssignments	rationale	signature	context
jdk.jdi	Cached Method	low	src/jdk.jdi/share/classes/com/sun/tools/jdi/ReferenceTypeImpl.java	692	com.sun.tools.jdi.ReferenceTypeImpl		classObject	701	return		0	False	2	1	returns cached field; has invalidation/reset shape; manual review needed		
jdk.jdi	Cached Method	low	src/jdk.jdi/share/classes/com/sun/tools/jdi/ReferenceTypeImpl.java	770	com.sun.tools.jdi.ReferenceTypeImpl		baseSourceDir	783	return		0	False	2	1	returns cached field; has invalidation/reset shape; manual review needed		
jdk.jdi	Cached Method	low	src/jdk.jdi/share/classes/com/sun/tools/jdi/ReferenceTypeImpl.java	1001	com.sun.tools.jdi.ReferenceTypeImpl		constantPoolBytesRef	82	SoftReference<byte[]>	private	0	False	3	2	has invalidation/reset shape; manual review needed		
jdk.jdi	Cached Method	low	src/jdk.jdi/share/classes/com/sun/tools/jdi/SDE.java	200	com.sun.tools.jdi.SDE		sourceName	455	String		0	False	3	1	returns cached field; has invalidation/reset shape; manual review needed		
jdk.jdi	Cached Method	low	src/jdk.jdi/share/classes/com/sun/tools/jdi/SDE.java	282	com.sun.tools.jdi.SDE		lineTable	227	LineTableRecord[]	private	0	False	2	1	has invalidation/reset shape; manual review needed		
jdk.jdi	Cached Method	low	src/jdk.jdi/share/classes/com/sun/tools/jdi/SDE.java	298	com.sun.tools.jdi.SDE		fileTable	226	FileTableRecord[]	private	0	False	2	1	has invalidation/reset shape; manual review needed		
jdk.jdi	Cached Method	low	src/jdk.jdi/share/classes/com/sun/tools/jdi/SDE.java	314	com.sun.tools.jdi.SDE		stratumTable	228	StratumTableRecord[]	private	0	False	2	1	has invalidation/reset shape; manual review needed		
jdk.jdi	Lazy Constant	low	src/jdk.jdi/share/classes/com/sun/tools/jdi/SocketTransportService.java	171	com.sun.tools.jdi.SocketTransportService		messages	50	ResourceBundle	private	0	True	2	1	synchronized lazy path; returns cached field; has invalidation/reset shape; manual review needed		
jdk.jdi	Cached Method	low	src/jdk.jdi/share/classes/com/sun/tools/jdi/StackFrameImpl.java	137	com.sun.tools.jdi.StackFrameImpl		thisObject	163	return		0	True	2	1	synchronized lazy path; returns cached field; has invalidation/reset shape; manual review needed		
jdk.jdi	Cached Method	low	src/jdk.jdi/share/classes/com/sun/tools/jdi/StackFrameImpl.java	171	com.sun.tools.jdi.StackFrameImpl		visibleVariables	63	Map<String, LocalVariable>	private	0	True	2	1	synchronized lazy path; returns cached field; has invalidation/reset shape; manual review needed		
jdk.jdi	Cached Method	low	src/jdk.jdi/share/classes/com/sun/tools/jdi/TargetVM.java	239	com.sun.tools.jdi.TargetVM		eventController	242	return		0	True	2	1	synchronized lazy path; returns cached field; has invalidation/reset shape; manual review needed		
jdk.jdi	Cached Method	low	src/jdk.jdi/share/classes/com/sun/tools/jdi/TypeComponentImpl.java	51	com.sun.tools.jdi.TypeComponentImpl		genericSignature	67	return		0	False	2	1	returns cached field; has invalidation/reset shape; manual review needed		
jdk.jdi	Cached Method	low	src/jdk.jdi/share/classes/com/sun/tools/jdi/TypeImpl.java	41	com.sun.tools.jdi.TypeImpl		myName	45	return		0	False	2	1	returns cached field; has invalidation/reset shape; manual review needed		
jdk.jdi	Cached Method	low	src/jdk.jdi/share/classes/com/sun/tools/jdi/VirtualMachineImpl.java	600	com.sun.tools.jdi.VirtualMachineImpl		voidVal	603	return		0	False	1	0	returns cached field; has invalidation/reset shape; manual review needed		
jdk.jdi	Cached Method	low	src/jdk.jdi/share/classes/com/sun/tools/jdi/VirtualMachineImpl.java	996	com.sun.tools.jdi.VirtualMachineImpl		retType	1003	return		0	True	3	1	synchronized lazy path; returns cached field; has invalidation/reset shape; manual review needed		
jdk.jdi	Cached Method	low	src/jdk.jdi/share/classes/com/sun/tools/jdi/VirtualMachineImpl.java	1008	com.sun.tools.jdi.VirtualMachineImpl		capabilities	1016	return		0	True	2	1	synchronized lazy path; returns cached field; has invalidation/reset shape; manual review needed		
jdk.jdi	Cached Method	low	src/jdk.jdi/share/classes/com/sun/tools/jdi/VirtualMachineImpl.java	1020	com.sun.tools.jdi.VirtualMachineImpl		capabilitiesNew	1028	return		0	True	2	1	synchronized lazy path; returns cached field; has invalidation/reset shape; manual review needed		
jdk.jdi	Cached Method	low	src/jdk.jdi/share/classes/com/sun/tools/jdi/VirtualMachineImpl.java	1261	com.sun.tools.jdi.VirtualMachineImpl		theFloatType	1268	return		0	True	1	0	synchronized lazy path; returns cached field; has invalidation/reset shape; manual review needed		
jdk.jdi	Cached Method	low	src/jdk.jdi/share/classes/com/sun/tools/jdi/VirtualMachineImpl.java	1263	com.sun.tools.jdi.VirtualMachineImpl		theFloatType	1268	return		0	True	1	0	synchronized lazy path; returns cached field; has invalidation/reset shape; manual review needed		
jdk.jdi	Cached Method	low	src/jdk.jdi/share/classes/com/sun/tools/jdi/VirtualMachineImpl.java	1272	com.sun.tools.jdi.VirtualMachineImpl		theDoubleType	1279	return		0	True	1	0	synchronized lazy path; returns cached field; has invalidation/reset shape; manual review needed		
jdk.jdi	Cached Method	low	src/jdk.jdi/share/classes/com/sun/tools/jdi/VirtualMachineImpl.java	1274	com.sun.tools.jdi.VirtualMachineImpl		theDoubleType	1279	return		0	True	1	0	synchronized lazy path; returns cached field; has invalidation/reset shape; manual review needed		
jdk.jdi	Cached Method	low	src/jdk.jdi/share/classes/com/sun/tools/jdi/VirtualMachineImpl.java	1283	com.sun.tools.jdi.VirtualMachineImpl		theVoidType	1290	return		0	True	1	0	synchronized lazy path; returns cached field; has invalidation/reset shape; manual review needed		
jdk.jdi	Cached Method	low	src/jdk.jdi/share/classes/com/sun/tools/jdi/VirtualMachineImpl.java	1285	com.sun.tools.jdi.VirtualMachineImpl		theVoidType	1290	return		0	True	1	0	synchronized lazy path; returns cached field; has invalidation/reset shape; manual review needed		
jdk.jdi	Cached Method	low	src/jdk.jdi/share/classes/com/sun/tools/jdi/VirtualMachineManagerImpl.java	152	com.sun.tools.jdi.VirtualMachineManagerImpl		defaultConnector	155	return		0	False	2	1	returns cached field; has invalidation/reset shape; manual review needed		
jdk.jdi	Cached Method	low	src/jdk.jdi/share/classes/com/sun/tools/jdi/VirtualMachineManagerImpl.java	252	com.sun.tools.jdi.VirtualMachineManagerImpl		messages	52	ResourceBundle	private	0	False	2	1	returns cached field; has invalidation/reset shape; manual review needed		
jdk.jdi	Lazy Constant	low	src/jdk.jdi/windows/classes/com/sun/tools/jdi/SharedMemoryTransportService.java	87	com.sun.tools.jdi.SharedMemoryTransportService		messages	37	ResourceBundle	private	0	True	2	1	synchronized lazy path; returns cached field; cache/lazy naming or comment; has invalidation/reset shape; manual review needed		"91:return messages.getString(""memory_transportservice.description"");"
jdk.jfr	Cached Method	low	src/jdk.jfr/share/classes/jdk/jfr/consumer/MetadataEvent.java	73	jdk.jfr.consumer.MetadataEvent		added	76	return		0	False	2	0	returns cached field; has invalidation/reset shape; manual review needed		
jdk.jfr	Cached Method	low	src/jdk.jfr/share/classes/jdk/jfr/consumer/MetadataEvent.java	88	jdk.jfr.consumer.MetadataEvent		removed	91	return		0	False	1	0	returns cached field; has invalidation/reset shape; manual review needed		
jdk.jfr	Cached Method	low	src/jdk.jfr/share/classes/jdk/jfr/consumer/RecordingFile.java	207	jdk.jfr.consumer.RecordingFile		input	66	RecordingInput	private	0	False	3	1	has invalidation/reset shape; manual review needed		
jdk.jfr	Cached Method	low	src/jdk.jfr/share/classes/jdk/jfr/internal/ChunkInputStream.java	60	jdk.jfr.internal.ChunkInputStream		stream	41	InputStream	private	0	False	2	1	has invalidation/reset shape; manual review needed		
jdk.jfr	Cached Method	low	src/jdk.jfr/share/classes/jdk/jfr/internal/ChunkInputStream.java	114	jdk.jfr.internal.ChunkInputStream		stream	41	InputStream	private	0	False	2	1	has invalidation/reset shape; manual review needed		
jdk.jfr	Cached Method	low	src/jdk.jfr/share/classes/jdk/jfr/internal/ChunkInputStream.java	137	jdk.jfr.internal.ChunkInputStream		stream	41	InputStream	private	0	False	2	1	has invalidation/reset shape; manual review needed		
jdk.jfr	Cached Method	low	src/jdk.jfr/share/classes/jdk/jfr/internal/ChunkInputStream.java	147	jdk.jfr.internal.ChunkInputStream		currentChunk	40	RepositoryChunk	private	0	False	2	1	has invalidation/reset shape; manual review needed		
jdk.jfr	Cached Method	low	src/jdk.jfr/share/classes/jdk/jfr/internal/Control.java	71	jdk.jfr.internal.Control		lastValue	115	return		0	False	2	1	returns cached field; has invalidation/reset shape; manual review needed		
jdk.jfr	Cached Method	low	src/jdk.jfr/share/classes/jdk/jfr/internal/PlatformRecorder.java	151	jdk.jfr.internal.PlatformRecorder		timer	154	return		0	True	1	0	synchronized lazy path; returns cached field; has invalidation/reset shape; manual review needed		
jdk.jfr	Cached Method	low	src/jdk.jfr/share/classes/jdk/jfr/internal/PlatformRecorder.java	669	jdk.jfr.internal.PlatformRecorder		endTime	663	Instant		0	True	3	1	synchronized lazy path; has invalidation/reset shape; manual review needed		
jdk.jfr	Cached Method	low	src/jdk.jfr/share/classes/jdk/jfr/internal/PlatformRecorder.java	677	jdk.jfr.internal.PlatformRecorder		endTime	663	Instant		0	True	3	1	synchronized lazy path; has invalidation/reset shape; manual review needed		
jdk.jfr	Cached Method	low	src/jdk.jfr/share/classes/jdk/jfr/internal/PlatformRecording.java	531	jdk.jfr.internal.PlatformRecording		recording	545	return		0	True	1	0	synchronized lazy path; returns cached field; has invalidation/reset shape; manual review needed		
jdk.jfr	Cached Method	low	src/jdk.jfr/share/classes/jdk/jfr/internal/Repository.java	95	jdk.jfr.internal.Repository		chunkFilename	51	ChunkFilename	private	0	True	3	2	synchronized lazy path; has invalidation/reset shape; manual review needed		
jdk.jfr	Cached Method	low	src/jdk.jfr/share/classes/jdk/jfr/internal/consumer/Dispatcher.java	147	jdk.jfr.internal.consumer.Dispatcher		dispatchers	142	EventDispatcher[]		0	False	5	1	cache/lazy naming or comment; has invalidation/reset shape; manual review needed		143:if (type == cacheEventType) { | 144:dispatchers = cacheDispatchers;
jdk.jfr	Cached Method	low	src/jdk.jfr/share/classes/jdk/jfr/internal/consumer/EventDirectoryStream.java	234	jdk.jfr.internal.consumer.EventDirectoryStream		sortedCache	63	RecordedEvent[]	private	0	False	3	0	cache/lazy naming or comment; has invalidation/reset shape; manual review needed		234:if (sortedCache == null) { | 235:sortedCache = new RecordedEvent[100_000];
jdk.jfr	Cached Method	low	src/jdk.jfr/share/classes/jdk/jfr/internal/consumer/EventFileStream.java	115	jdk.jfr.internal.consumer.EventFileStream		cacheSorted	45	RecordedEvent[]	private	0	False	3	0	cache/lazy naming or comment; has invalidation/reset shape; manual review needed		115:if (cacheSorted == null) { | 116:cacheSorted = new RecordedEvent[10_000];
jdk.jfr	Cached Method	low	src/jdk.jfr/share/classes/jdk/jfr/internal/consumer/EventLog.java	101	jdk.jfr.internal.consumer.EventLog		logStream	77	EventStream	private static	0	False	2	1	static backing field; has invalidation/reset shape; manual review needed		
jdk.jfr	Cached Method	low	src/jdk.jfr/share/classes/jdk/jfr/internal/consumer/EventLog.java	121	jdk.jfr.internal.consumer.EventLog		logStream	77	EventStream	private static	0	False	2	1	static backing field; has invalidation/reset shape; manual review needed		
jdk.jfr	Cached Method	low	src/jdk.jfr/share/classes/jdk/jfr/internal/consumer/EventParser.java	138	jdk.jfr.internal.consumer.EventParser		cached	55	RecordedEvent[]	private	0	False	3	1	returns cached field; cache/lazy naming or comment; has invalidation/reset shape; manual review needed		138:if (cached != null) { | 139:RecordedEvent event = cachedEvent();
jdk.jfr	Cached Method	low	src/jdk.jfr/share/classes/jdk/jfr/internal/consumer/EventParser.java	172	jdk.jfr.internal.consumer.EventParser		cached	55	RecordedEvent[]	private	0	False	3	1	returns cached field; cache/lazy naming or comment; has invalidation/reset shape; manual review needed		168:cacheIndex = 0; | 172:return cached != null;
jdk.jfr	Cached Method	low	src/jdk.jfr/share/classes/jdk/jfr/internal/consumer/OngoingStream.java	139	jdk.jfr.internal.consumer.OngoingStream		input	53	RecordingInput	private	0	False	2	1	has invalidation/reset shape; manual review needed		
jdk.jfr	Cached Method	low	src/jdk.jfr/share/classes/jdk/jfr/internal/consumer/OngoingStream.java	208	jdk.jfr.internal.consumer.OngoingStream		input	53	RecordingInput	private	0	True	2	1	synchronized lazy path; has invalidation/reset shape; manual review needed		
jdk.jfr	Cached Method	low	src/jdk.jfr/share/classes/jdk/jfr/internal/consumer/OngoingStream.java	220	jdk.jfr.internal.consumer.OngoingStream		path	57	Path	private	0	True	2	1	synchronized lazy path; returns cached field; has invalidation/reset shape; manual review needed		
jdk.jfr	Cached Method	low	src/jdk.jfr/share/classes/jdk/jfr/internal/consumer/RepositoryFiles.java	127	jdk.jfr.internal.consumer.RepositoryFiles		path	128	return		0	False	3	0	returns cached field; has invalidation/reset shape; manual review needed		
jdk.jfr	Cached Method	low	src/jdk.jfr/share/classes/jdk/jfr/internal/consumer/RepositoryFiles.java	170	jdk.jfr.internal.consumer.RepositoryFiles		repoPath	161	Path		0	False	3	0	has invalidation/reset shape; manual review needed		
jdk.jfr	Cached Method	low	src/jdk.jfr/share/classes/jdk/jfr/internal/consumer/RepositoryFiles.java	239	jdk.jfr.internal.consumer.RepositoryFiles		latestPath	249	return		0	True	2	1	synchronized lazy path; returns cached field; has invalidation/reset shape; manual review needed		
jdk.jfr	Cached Method	low	src/jdk.jfr/share/classes/jdk/jfr/internal/consumer/filter/ChunkWriter.java	102	jdk.jfr.internal.consumer.filter.ChunkWriter		pool	106	return		0	False	3	0	returns cached field; has invalidation/reset shape; manual review needed		
jdk.jfr	Cached Method	low	src/jdk.jfr/share/classes/jdk/jfr/internal/dcmd/ArgumentParser.java	260	jdk.jfr.internal.dcmd.ArgumentParser		pid	249	String		0	False	2	1	has invalidation/reset shape; manual review needed		
jdk.jfr	Cached Method	low	src/jdk.jfr/share/classes/jdk/jfr/internal/dcmd/ArgumentParser.java	266	jdk.jfr.internal.dcmd.ArgumentParser		time	342	long		0	False	3	1	has invalidation/reset shape; manual review needed		
jdk.jfr	Cached Method	low	src/jdk.jfr/share/classes/jdk/jfr/internal/dcmd/DCmdDump.java	133	jdk.jfr.internal.dcmd.DCmdDump		wp	128	WriteablePath		0	False	3	1	has invalidation/reset shape; manual review needed		
jdk.jfr	Cached Method	low	src/jdk.jfr/share/classes/jdk/jfr/internal/jfc/JFCParserHandler.java	81	jdk.jfr.internal.jfc.JFCParserHandler		currentSettingsName	47	String	private	0	False	2	1	has invalidation/reset shape; manual review needed		
jdk.jfr	Cached Method	low	src/jdk.jfr/share/classes/jdk/jfr/internal/management/StreamManager.java	50	jdk.jfr.internal.management.StreamManager		stream	78	return		0	True	3	0	synchronized lazy path; returns cached field; has invalidation/reset shape; manual review needed		
jdk.jfr	Cached Method	low	src/jdk.jfr/share/classes/jdk/jfr/internal/management/StreamManager.java	95	jdk.jfr.internal.management.StreamManager		timer	46	Timer	private	0	True	2	1	synchronized lazy path; has invalidation/reset shape; manual review needed		
jdk.jfr	Cached Method	low	src/jdk.jfr/share/classes/jdk/jfr/internal/periodic/TaskRepository.java	49	jdk.jfr.internal.periodic.TaskRepository		cache	52	return		0	True	3	2	synchronized lazy path; returns cached field; cache/lazy naming or comment; has invalidation/reset shape; manual review needed		46:private List<EventTask> cache; | 49:if (cache == null) { | 50:cache = List.copyOf(lookup.values()); | 52:return cache;
jdk.jfr	Cached Method	low	src/jdk.jfr/share/classes/jdk/jfr/internal/settings/CPUThrottleSetting.java	61	jdk.jfr.internal.settings.CPUThrottleSetting		highestRate	57	TimespanRate		0	False	3	1	returns cached field; has invalidation/reset shape; manual review needed		
jdk.jfr	Cached Method	low	src/jdk.jfr/share/classes/jdk/jfr/internal/settings/PeriodSetting.java	93	jdk.jfr.internal.settings.PeriodSetting		min	76	Long		0	False	2	1	has invalidation/reset shape; manual review needed		
jdk.jfr	Cached Method	low	src/jdk.jfr/share/classes/jdk/jfr/internal/settings/ThresholdSetting.java	69	jdk.jfr.internal.settings.ThresholdSetting		min	64	Long		0	False	2	1	has invalidation/reset shape; manual review needed		
jdk.jfr	Cached Method	low	src/jdk.jfr/share/classes/jdk/jfr/internal/settings/ThrottleSetting.java	80	jdk.jfr.internal.settings.ThrottleSetting		max	75	Rate		0	False	2	1	has invalidation/reset shape; manual review needed		
jdk.jfr	Cached Method	low	src/jdk.jfr/share/classes/jdk/jfr/internal/tool/PrettyWriter.java	175	jdk.jfr.internal.tool.PrettyWriter		ti	179	return		0	False	3	0	returns cached field; has invalidation/reset shape; manual review needed		
jdk.jlink	Cached Method	low	src/jdk.jlink/share/classes/jdk/tools/jlink/internal/DirArchive.java	136	jdk.tools.jlink.internal.DirArchive		e	144	throw		0	False	2	1	has invalidation/reset shape; manual review needed		
jdk.jlink	Cached Method	low	src/jdk.jlink/share/classes/jdk/tools/jlink/internal/ImagePluginStack.java	245	jdk.tools.jlink.internal.ImagePluginStack		frozenOrder	241	List<ResourcePoolEntry>		0	False	2	1	has invalidation/reset shape; manual review needed		
jdk.jlink	Cached Method	low	src/jdk.jlink/share/classes/jdk/tools/jlink/internal/ImagePluginStack.java	253	jdk.tools.jlink.internal.ImagePluginStack		frozenOrder	241	List<ResourcePoolEntry>		0	False	2	1	has invalidation/reset shape; manual review needed		
jdk.jlink	Cached Method	low	src/jdk.jlink/share/classes/jdk/tools/jlink/internal/ImageResourcesTree.java	304	jdk.tools.jlink.internal.ImageResourcesTree		child	311	return		0	False	2	0	returns cached field; has invalidation/reset shape; manual review needed		
jdk.jlink	Cached Method	low	src/jdk.jlink/share/classes/jdk/tools/jlink/internal/JarArchive.java	101	jdk.tools.jlink.internal.JarArchive		jarFile	134	return		0	False	1	0	returns cached field; has invalidation/reset shape; manual review needed		
jdk.jlink	Cached Method	low	src/jdk.jlink/share/classes/jdk/tools/jlink/internal/JarArchive.java	120	jdk.tools.jlink.internal.JarArchive		jarFile	134	return		0	False	1	0	returns cached field; has invalidation/reset shape; manual review needed		
jdk.jlink	Cached Method	low	src/jdk.jlink/share/classes/jdk/tools/jlink/internal/JarArchive.java	127	jdk.tools.jlink.internal.JarArchive		jarFile	134	return		0	False	1	0	returns cached field; has invalidation/reset shape; manual review needed		
jdk.jlink	Cached Method	low	src/jdk.jlink/share/classes/jdk/tools/jlink/internal/JlinkTask.java	1088	jdk.tools.jlink.internal.JlinkTask		thrown	1083	List<IOException>		0	False	2	1	has invalidation/reset shape; manual review needed		
jdk.jlink	Cached Method	low	src/jdk.jlink/share/classes/jdk/tools/jlink/internal/JmodArchive.java	104	jdk.tools.jlink.internal.JmodArchive		jmodFile	72	JmodFile	private	0	False	1	0	returns cached field; has invalidation/reset shape; manual review needed		
jdk.jlink	Cached Method	low	src/jdk.jlink/share/classes/jdk/tools/jlink/internal/PerfectHashBuilder.java	290	jdk.tools.jlink.internal.PerfectHashBuilder		bucket	288	Bucket<E>		0	False	2	0	has invalidation/reset shape; manual review needed		
jdk.jlink	Cached Method	low	src/jdk.jlink/share/classes/jdk/tools/jlink/internal/PluginRepository.java	121	jdk.tools.jlink.internal.PluginRepository		provider	128	return		0	False	2	1	returns cached field; has invalidation/reset shape; manual review needed		
jdk.jlink	Cached Method	low	src/jdk.jlink/share/classes/jdk/tools/jlink/internal/plugins/DefaultCompressPlugin.java	57	jdk.tools.jlink.internal.plugins.DefaultCompressPlugin		ss	48	StringSharingPlugin	private	0	False	2	1	returns cached field; has invalidation/reset shape; manual review needed		
jdk.jlink	Cached Method	low	src/jdk.jlink/share/classes/jdk/tools/jlink/internal/plugins/DefaultCompressPlugin.java	57	jdk.tools.jlink.internal.plugins.DefaultCompressPlugin		zip	49	ZipPlugin	private	0	False	3	1	returns cached field; has invalidation/reset shape; manual review needed		
jdk.jlink	Cached Method	low	src/jdk.jlink/share/classes/jdk/tools/jlink/internal/plugins/DefaultCompressPlugin.java	61	jdk.tools.jlink.internal.plugins.DefaultCompressPlugin		ss	48	StringSharingPlugin	private	0	False	2	1	returns cached field; has invalidation/reset shape; manual review needed		
jdk.jlink	Cached Method	low	src/jdk.jlink/share/classes/jdk/tools/jlink/internal/plugins/DefaultCompressPlugin.java	63	jdk.tools.jlink.internal.plugins.DefaultCompressPlugin		zip	49	ZipPlugin	private	0	False	3	1	returns cached field; has invalidation/reset shape; manual review needed		
jdk.jlink	Cached Method	low	src/jdk.jlink/share/classes/jdk/tools/jlink/internal/plugins/DefaultCompressPlugin.java	73	jdk.tools.jlink.internal.plugins.DefaultCompressPlugin		ss	48	StringSharingPlugin	private	0	False	2	1	has invalidation/reset shape; manual review needed		
jdk.jlink	Cached Method	low	src/jdk.jlink/share/classes/jdk/tools/jlink/internal/runtimelink/ResourceDiff.java	86	jdk.tools.jlink.internal.runtimelink.ResourceDiff		resourceBytes	117	byte[]	private	0	False	2	0	returns cached field; has invalidation/reset shape; manual review needed		
jdk.jlink	Cached Method	low	src/jdk.jlink/share/classes/jdk/tools/jmod/JmodTask.java	410	jdk.tools.jmod.JmodTask		target	440	Path		0	False	2	0	has invalidation/reset shape; manual review needed		
jdk.jpackage	Cached Method	low	src/jdk.jpackage/share/classes/jdk/jpackage/internal/PackagingPipeline.java	406	jdk.jpackage.internal.PackagingPipeline		taskGraphSnapshot	454	FixedDAG<TaskID>	private	0	False	2	1	returns cached field; has invalidation/reset shape; manual review needed		
jdk.jpackage	Cached Method	low	src/jdk.jpackage/share/classes/jdk/jpackage/internal/PackagingPipeline.java	436	jdk.jpackage.internal.PackagingPipeline		taskGraphSnapshot	454	FixedDAG<TaskID>	private	0	False	2	1	returns cached field; has invalidation/reset shape; manual review needed		
jdk.jpackage	Cached Method	low	src/jdk.jpackage/share/classes/jdk/jpackage/internal/cli/OptionValue.java	86	jdk.jpackage.internal.cli.OptionValue		conv	134	Conv<?, T>	private	0	False	3	2	returns cached field; has invalidation/reset shape; manual review needed		
jdk.jpackage	Cached Method	low	src/jdk.jpackage/share/classes/jdk/jpackage/internal/util/TeeOutputStream.java	78	jdk.jpackage.internal.util.TeeOutputStream		firstEx	84	throw		0	False	2	1	has invalidation/reset shape; manual review needed		
jdk.jpackage	Cached Method	low	src/jdk.jpackage/windows/classes/jdk/jpackage/internal/WixFragmentBuilder.java	155	jdk.jpackage.internal.WixFragmentBuilder		additionalResources	237	ResourceGroup	private	0	False	2	1	has invalidation/reset shape; manual review needed		
jdk.jshell	Cached Method	low	src/jdk.jshell/share/classes/jdk/internal/jshell/debug/InternalDebugControl.java	87	jdk.internal.jshell.debug.InternalDebugControl		debugMap	77	Map<JShell, Integer>	private static	0	False	2	1	static backing field; has invalidation/reset shape; manual review needed		
jdk.jshell	Lazy Constant	low	src/jdk.jshell/share/classes/jdk/internal/jshell/tool/ConsoleIOContext.java	1042	jdk.internal.jshell.tool.ConsoleIOContext		pendingBytes	1037	byte[]	private	0	True	2	1	synchronized lazy path; returns cached field; has invalidation/reset shape; manual review needed		
jdk.jshell	Cached Method	low	src/jdk.jshell/share/classes/jdk/internal/jshell/tool/JShellTool.java	794	jdk.internal.jshell.tool.JShellTool		outputRB	216	ResourceBundle	private	0	False	2	1	has invalidation/reset shape; manual review needed		
jdk.jshell	Cached Method	low	src/jdk.jshell/share/classes/jdk/internal/jshell/tool/JShellTool.java	2838	jdk.internal.jshell.tool.JShellTool		allIds	2855	return		0	False	2	1	returns cached field; has invalidation/reset shape; manual review needed		
jdk.jshell	Cached Method	low	src/jdk.jshell/share/classes/jdk/internal/jshell/tool/JShellTool.java	3017	jdk.internal.jshell.tool.JShellTool		provider	3015	BuildInEditorProvider		0	False	2	1	has invalidation/reset shape; manual review needed		
jdk.jshell	Cached Method	low	src/jdk.jshell/share/classes/jdk/internal/jshell/tool/JShellTool.java	4017	jdk.internal.jshell.tool.JShellTool		versionRB	215	ResourceBundle	private	0	False	2	1	returns cached field; has invalidation/reset shape; manual review needed		
jdk.jshell	Cached Method	low	src/jdk.jshell/share/classes/jdk/internal/jshell/tool/JShellTool.java	4109	jdk.internal.jshell.tool.JShellTool		writer	4125	return		0	True	2	0	synchronized lazy path; returns cached field; has invalidation/reset shape; manual review needed		
jdk.jshell	Cached Method	low	src/jdk.jshell/share/classes/jdk/internal/jshell/tool/JShellTool.java	4130	jdk.internal.jshell.tool.JShellTool		reader	4152	return		0	True	2	0	synchronized lazy path; returns cached field; has invalidation/reset shape; manual review needed		
jdk.jshell	Cached Method	low	src/jdk.jshell/share/classes/jdk/internal/jshell/tool/JShellToolBuilder.java	239	jdk.internal.jshell.tool.JShellToolBuilder		vars	53	Map<String, String>	private	0	False	3	1	has invalidation/reset shape; manual review needed		
jdk.jshell	Cached Method	low	src/jdk.jshell/share/classes/jdk/internal/jshell/tool/Selector.java	166	jdk.internal.jshell.tool.Selector		text	177	return		0	False	3	1	returns cached field; has invalidation/reset shape; manual review needed		
jdk.jshell	Cached Method	low	src/jdk.jshell/share/classes/jdk/internal/shellsupport/doc/JavadocFormatter.java	723	jdk.internal.shellsupport.doc.JavadocFormatter		currentTable	687	StartElementTree	private	0	False	2	1	has invalidation/reset shape; manual review needed		
jdk.jshell	Cached Method	low	src/jdk.jshell/share/classes/jdk/jshell/JShell.java	467	jdk.jshell.JShell		sourceCodeAnalysis	470	return		0	False	2	1	returns cached field; has invalidation/reset shape; manual review needed		
jdk.jshell	Cached Method	low	src/jdk.jshell/share/classes/jdk/jshell/JShell.java	940	jdk.jshell.JShell		outputRB	116	ResourceBundle	private static	0	False	2	1	static backing field; has invalidation/reset shape; manual review needed		
jdk.jshell	Cached Method	low	src/jdk.jshell/share/classes/jdk/jshell/MemoryFileManager.java	121	jdk.jshell.MemoryFileManager		bytes	125	return		0	False	2	1	returns cached field; cache/lazy naming or comment; has invalidation/reset shape; manual review needed		
jdk.jshell	Cached Method	low	src/jdk.jshell/share/classes/jdk/jshell/SourceCodeAnalysisImpl.java	1474	jdk.jshell.SourceCodeAnalysisImpl		currentScope	1471	Scope	private	0	False	2	0	returns cached field; has invalidation/reset shape; manual review needed		
jdk.jshell	Cached Method	low	src/jdk.jshell/share/classes/jdk/jshell/SourceCodeAnalysisImpl.java	1973	jdk.jshell.SourceCodeAnalysisImpl		availableSources	2023	return		0	False	2	0	returns cached field; has invalidation/reset shape; manual review needed		
jdk.jshell	Cached Method	low	src/jdk.jshell/share/classes/jdk/jshell/SourceCodeAnalysisImpl.java	2506	jdk.jshell.SourceCodeAnalysisImpl		lastImport	2497	String		0	False	3	2	has invalidation/reset shape; manual review needed		
jdk.jshell	Cached Method	low	src/jdk.jshell/share/classes/jdk/jshell/TaskFactory.java	561	jdk.jshell.TaskFactory		diags	570	return		0	False	2	1	returns cached field; has invalidation/reset shape; manual review needed		
jdk.jshell	Cached Method	low	src/jdk.jshell/share/classes/jdk/jshell/TreeDissector.java	115	jdk.jshell.TreeDissector		theSourcePositions	118	return		0	False	2	1	returns cached field; has invalidation/reset shape; manual review needed		
jdk.jshell	Cached Method	low	src/jdk.jshell/share/classes/jdk/jshell/Unit.java	403	jdk.jshell.Unit		overwrittenStatus	439	return		0	False	3	1	returns cached field; has invalidation/reset shape; manual review needed		
jdk.jshell	Cached Method	low	src/jdk.jshell/share/classes/jdk/jshell/execution/FailOverExecutionControlProvider.java	143	jdk.jshell.execution.FailOverExecutionControlProvider		logger	150	return		0	False	2	1	returns cached field; has invalidation/reset shape; manual review needed		
jdk.jshell	Cached Method	low	src/jdk.jshell/share/classes/jdk/jshell/execution/JdiDefaultExecutionControl.java	300	jdk.jshell.execution.JdiDefaultExecutionControl		vm	321	return		0	True	3	1	synchronized lazy path; returns cached field; has invalidation/reset shape; manual review needed		
